iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep,epsilon
1,0,0,-100,1,1,0,1.0
9,8,0,-108,2,10,0,0.9901493354116764
1,8,0,-100,3,11,0,0.9803966865736877
111,118,0,-210,4,121,1,0.970741078213023
1,118,0,-100,5,122,1,0.9611815447608
9,126,0,-108,6,131,1,0.9517171302557069
6,131,0,-105,7,136,2,0.9423468882484062
45,175,0,-144,8,175,8,0.9330698817068888
51,225,0,-150,9,220,14,0.9238851829227694
3,227,0,-102,10,223,14,0.9147918734185159
57,283,0,-156,11,273,21,0.9057890438555999
9,291,0,-108,12,281,22,0.896875793943563
13,303,0,-112,13,294,22,0.888051232349986
2,304,0,-101,14,296,22,0.8793144766113556
1,304,0,-100,15,297,22,0.8706646530448178
1,304,0,-100,16,298,22,0.8621008966608072
3,306,0,-102,17,300,23,0.8536223510765493
33,338,0,-132,18,330,26,0.8452281684304199
16,353,0,-115,19,343,29,0.8369175092971592
1,353,0,-100,20,344,29,0.8286895426039287
5,357,0,-104,21,347,31,0.820543445547202
26,382,0,-125,22,368,36,0.8124784035104852
8,389,0,-107,23,374,38,0.8044936099828537
4,392,0,-103,24,378,38,0.7965882664783007
2,393,0,-101,25,380,38,0.7887615824558879
1,393,0,-100,26,381,38,0.7810127752406908
6,398,0,-105,27,386,39,0.7733410699455306
51,448,0,-150,28,429,47,0.7657456993934846
1,448,0,-100,29,430,47,0.7582259040411682
2,449,0,-101,30,432,47,0.7507809319027796
3,451,0,-102,31,434,48,0.7434100384749007
25,475,0,-124,32,451,56,0.7361124866620463
44,518,0,-143,33,483,68,0.7288875467029541
1,518,0,-100,34,484,68,0.7217344960976069
17,534,0,-116,35,497,72,0.7146526195349836
14,547,0,-113,36,505,78,0.7076412088215263
3,549,0,-102,37,508,78,0.7006995628103208
1,549,0,-100,38,509,78,0.6938269873309811
43,591,0,-142,39,533,97,0.6870227951202322
29,619,0,-128,40,548,111,0.680286305753183
4,622,0,-103,41,551,112,0.6736168455752829
5,626,0,-104,42,555,113,0.6670137476349562
2,627,0,-101,43,557,113,0.6604763516169062
20,646,0,-119,44,570,120,0.6540040037760834
12,657,0,-111,45,578,124,0.64759605687231
1,657,0,-100,46,579,124,0.6412518701055556
1,657,0,-100,47,580,124,0.6349708090518567
15,671,0,-114,48,588,131,0.6287522455998737
1,671,0,-100,49,589,131,0.6225955578880794
17,687,0,-116,50,600,137,0.616500130242572
1,687,0,-100,51,601,137,0.6104653531155071
21,707,0,-120,52,615,144,0.6044906230241432
66,772,0,-165,53,653,172,0.5985753424904925
4,775,0,-103,54,656,173,0.5927189199815717
42,816,0,-141,55,685,186,0.5869207698502498
21,836,0,-120,56,696,196,0.5811803122766818
29,864,0,-128,57,711,210,0.5754969732103268
13,876,0,-112,58,717,217,0.5698701843125418
31,907,1,-31,59,733,232,0.564299382899748
9,915,1,-108,60,738,236,0.558784011887162
11,925,1,-110,61,743,242,0.5533235197330862
1,925,1,-100,62,744,242,0.5479173603837548
41,965,1,-140,63,768,259,0.5425649932187278
37,1001,1,-136,64,785,279,0.5372658829968282
11,1011,1,-110,65,790,285,0.5320194998026181
29,1039,1,-128,66,808,296,0.5268253189934059
66,1104,1,-165,67,845,325,0.5216828211467822
19,1122,1,-118,68,857,332,0.516591492008677
4,1125,1,-103,69,858,335,0.5115508224419336
51,1176,2,-51,70,881,363,0.5065603083753949
38,1214,3,-38,71,896,386,0.5016194507534953
2,1215,3,-101,72,898,386,0.49672775548635545
123,1338,4,-123,73,963,444,0.491884733400372
23,1360,4,-122,74,979,451,0.48708990018930043
