iteration,successes,successes_episode,reward_episode,episode_count,random_act,timestep
200,134,0,-794,1,151,49
200,271,0,-767,2,312,88
200,390,0,-929,3,473,127
200,516,0,-866,4,634,166
200,645,0,-839,5,792,208
200,794,0,-659,6,952,248
200,932,0,-758,7,1113,287
200,1056,0,-884,8,1274,326
200,1193,0,-767,9,1438,362
200,1335,0,-722,10,1600,400
200,1468,0,-803,11,1761,439
200,1611,0,-713,12,1912,488
200,1751,0,-740,13,2071,529
200,1881,0,-830,14,2233,567
200,2021,0,-740,15,2390,610
200,2151,0,-830,16,2550,650
200,2285,0,-794,17,2713,687
200,2427,0,-722,18,2856,744
200,2574,0,-677,19,3022,778
200,2710,0,-776,20,3186,814
200,2843,0,-803,21,3343,857
200,2973,0,-830,22,3490,910
200,3108,0,-785,23,3651,949
200,3227,0,-929,24,3814,986
200,3370,0,-713,25,3965,1035
200,3503,0,-803,26,4133,1067
200,3634,0,-821,27,4297,1103
200,3766,0,-812,28,4467,1133
200,3910,0,-704,29,4632,1168
200,4064,0,-614,30,4800,1200
200,4187,0,-893,31,4962,1238
200,4318,0,-821,32,5132,1268
200,4453,0,-785,33,5299,1301
200,4586,0,-803,34,5456,1344
200,4722,0,-776,35,5625,1375
200,4859,0,-767,36,5782,1418
200,4990,0,-821,37,5943,1457
200,5116,0,-866,38,6094,1506
118,5196,1,-439,39,6189,1529
200,5322,1,-866,40,6205,1713
200,5450,1,-848,41,6222,1896
200,5598,1,-668,42,6250,2068
200,5736,1,-758,43,6286,2232
200,5867,1,-821,44,6302,2416
200,6011,1,-704,45,6317,2601
200,6155,1,-704,46,6337,2781
200,6287,1,-812,47,6358,2960
200,6421,1,-794,48,6383,3135
200,6548,1,-857,49,6401,3317
200,6689,1,-731,50,6423,3495
200,6825,1,-776,51,6442,3676
177,6945,2,-669,52,6456,3839
200,7081,2,-776,53,6463,4032
200,7218,2,-767,54,6469,4226
200,7354,2,-776,55,6478,4417
200,7485,2,-821,56,6484,4611
174,7615,3,-549,57,6491,4778
200,7768,3,-623,58,6496,4973
200,7904,3,-776,59,6500,5169
200,8048,3,-704,60,6503,5366
200,8176,3,-848,61,6504,5565
200,8307,3,-821,62,6506,5763
200,8448,3,-731,63,6508,5961
200,8574,3,-866,64,6510,6159
200,8708,3,-794,65,6510,6359
48,8750,4,-81,66,6510,6407
200,8885,4,-785,67,6510,6607
200,9027,4,-722,68,6513,6804
200,9165,4,-758,69,6515,7002
129,9258,5,-432,70,6516,7130
200,9392,5,-794,71,6516,7330
55,9429,6,-196,72,6516,7385
124,9509,7,-499,73,6516,7509
200,9634,7,-875,74,6516,7709
200,9777,7,-713,75,6516,7909
183,9897,8,-729,76,6517,8091
200,10036,8,-749,77,6517,8291
200,10173,8,-767,78,6517,8491
200,10311,8,-758,79,6518,8690
200,10433,8,-902,80,6519,8889
200,10569,8,-776,81,6519,9089
200,10708,8,-749,82,6519,9289
200,10853,8,-695,83,6520,9488
200,10990,8,-767,84,6520,9688
200,11129,8,-749,85,6520,9888
200,11271,8,-722,86,6520,10088
200,11414,8,-713,87,6521,10287
200,11553,8,-749,88,6521,10487
200,11701,8,-668,89,6521,10687
200,11839,8,-758,90,6521,10887
200,11972,8,-803,91,6521,11087
75,12028,9,-225,92,6522,11161
200,12161,9,-803,93,6522,11361
200,12288,9,-857,94,6522,11561
104,12365,10,-326,95,6522,11665
200,12500,10,-785,96,6522,11865
200,12634,10,-794,97,6522,12065
200,12775,10,-731,98,6522,12265
200,12921,10,-686,99,6522,12465
200,13053,10,-812,100,6522,12665
200,13193,10,-740,101,6522,12865
200,13320,10,-857,102,6524,13063
36,13343,11,-132,103,6524,13099
200,13481,11,-758,104,6525,13298
41,13510,12,-128,105,6525,13339
131,13609,13,-398,106,6525,13470
170,13723,14,-653,107,6525,13640
200,13860,14,-767,108,6525,13840
67,13912,15,-181,109,6525,13907
200,14053,15,-731,110,6525,14107
79,14111,16,-247,111,6525,14186
69,14164,17,-192,112,6525,14255
200,14304,17,-740,113,6525,14455
200,14445,17,-731,114,6525,14655
200,14576,17,-821,115,6525,14855
200,14708,17,-812,116,6525,15055
106,14796,18,-247,117,6525,15161
200,14933,18,-767,118,6525,15361
200,15067,18,-794,119,6525,15561
200,15197,18,-830,120,6525,15761
200,15333,18,-776,121,6525,15961
35,15359,19,-95,122,6525,15996
96,15430,20,-300,123,6525,16092
200,15569,20,-749,124,6525,16292
200,15704,20,-785,125,6525,16492
142,15812,21,-427,126,6525,16634
200,15942,21,-830,127,6525,16834
200,16078,21,-776,128,6525,17034
200,16214,21,-776,129,6525,17234
200,16345,21,-821,130,6525,17434
200,16498,21,-623,131,6525,17634
200,16641,21,-713,132,6525,17834
58,16677,22,-235,133,6525,17892
200,16827,22,-650,134,6525,18092
80,16879,23,-311,135,6525,18172
159,16995,24,-525,136,6525,18331
94,17061,25,-325,137,6525,18425
200,17205,25,-704,138,6525,18625
200,17346,25,-731,139,6525,18825
69,17393,26,-246,140,6525,18894
200,17527,26,-794,141,6525,19094
200,17664,26,-767,142,6525,19294
197,17797,27,-752,143,6525,19491
163,17909,28,-601,144,6525,19654
146,18008,29,-548,145,6525,19800
156,18115,30,-576,146,6525,19956
78,18167,31,-291,147,6525,20034
200,18297,31,-830,148,6525,20234
